"50% increased Stun and Block Recovery","晕眩回复和格挡回复提高 50%"
"Regenerate 5% of Life over 1 second when Stunned","眩晕时在 1 秒内再生 5% 生命"
"Regenerate 5% of Energy Shield over 1 second when Stunned","眩晕时在 1 秒内再生 5% 能量护盾"
"10% increased Cooldown Recovery Rate for Stance Skills","姿态技能的冷却回复速度加快 10%"
"5% increased Attack Speed with Bows","弓类攻击的攻击速度加快 5%"
"You have Onslaught if you've changed Stance Recently",若你最近改变过姿态，获得猛攻
"Bow Attacks fire an additional Arrow",弓类攻击发射一支额外箭矢
"25% increased Effect of Consecrated Ground you create","你产生的奉献地面效果提高 25%"
"Link Skills have 5% increased Buff Effect","羁绊技能的增益效果提高 5%"
"15% increased Stun and Block Recovery","晕眩回复和格挡回复提高 15%"
"15% chance to gain 200 Life on Hit with Attacks","攻击击中时有 15% 的几率获得 200 生命"
"Total Recovery per second from Life Leech is doubled\nMaximum total Life Recovery per second from Leech is doubled\nYou have no Life Regeneration","生命偷取的每秒总回复效果翻倍\n从生命偷取中获得的每秒最大总回复量翻倍\n不再拥有生命恢复"
"10% increased Mana Reservation Efficiency of Stance Skills","姿态技能的魔力保留效能提高 10%"
"15% chance to Avoid being Stunned","15% 几率避免被晕眩"
"Enemies permanently take 1% increased Damage for each second they've ever been Chilled by you, up to a maximum of 10%","敌人每受一秒你造成的冰缓影响，其受到的伤害永久提高 1%，最多 10%"
"50% chance to double Stun Duration","有 50% 的几率使晕眩时间延长 1 倍"
"20% increased Attack Damage while in Blood Stance","血姿态下的攻击伤害提高 20%"
"6% increased Attack Speed while in Sand Stance","沙姿态下的攻击速度加快 6%"
"25% chance to Ignore Stuns while Casting","施法时有 25% 的几率无视眩晕"
"15% chance to Ignore Stuns while Casting","施法时有 15% 的几率无视眩晕"
"50% increased Duration of Cold Ailments","冰霜异常状态持续时间延长 50%"
"50% increased Mana Reservation Efficiency of Stance Skills","姿态技能的魔力保留效能提高 50%"
"Melee Hits which Stun have 10% chance to Fortify","带眩晕效果的近战击中有 10% 的几率提供护体状态"
"30% increased Armour and Evasion Rating while Fortified","护体状态下，护甲和闪避值提高 30%"
"Armour from Equipped Body Armour is doubled",装备身体护甲的护甲翻倍
"50% less Life Recovery from Flasks","药剂的生命回复效果总降 50%"
"Life Flask Effects are not removed when Unreserved Life is Filled\nLife Flask Effects do not Queue","未保留的生命全满时不移除生命药剂效果\n生命药剂效果不能堆叠"
"Magic Utility Flasks applied to you have 30% increased Effect","对你施用的魔法功能药剂效果提高 30%"
"50% chance for Flasks you use to not consume Charges","你使用药剂时有 50% 的几率不消耗次数"
"Grant bonuses to Non-Channelling Skills you use by consuming 3 Charges from a Flask of\neach of the following types, if possible:","从以下可用类型的药剂中各\n消耗 3 充能次数，为非吟唱技能提供加成："
"If Diamond Flask Charges are consumed, 150% increased Critical Strike Chance","如果消耗宝钻药剂充能次数，暴击几率提高 150%"
"If Bismuth Flask Charges are consumed, Penetrate 20% Elemental Resistances","如果消耗灰岩药剂充能次数，穿透 20% 的元素抗性"
"If Amethyst Flask Charges are consumed, 25% of Physical Damage as Extra Chaos Damage","如果消耗紫晶药剂充能次数，造成相当于物理伤害 25% 的额外混沌伤害"
"50% increased Effect of Withered","死亡凋零效果提高 50%"
"25% chance to inflict Withered for 2 seconds on Hit","击中有 25% 的几率施加死亡凋零，持续 2 秒"
"20% increased Effect of Arcane Surge on you","你身上的秘术增强效果提高 20%"
"Arcane Surge grants 20% more Spell Damage to you","秘术增强使你的法术伤害总增 20%"
"+5 to Evasion Rating per 1 Maximum Energy Shield on Equipped Helmet","装备头盔的每 1 点能量护盾上限使闪避值提高 +5"
"+1 to maximum Energy Shield per 6 Evasion Rating on Equipped Body Armour","装备身体护甲的每 6 闪避值使能量护盾上限提高 +1 点"
"30% increased Cooldown Recovery Rate","冷却回复速度加快 30%"
"Triggers Level 20 Summon Triggerbots when Allocated","分配时触发 20 级召唤触发机器人"
"35% less Damage with Triggered Spells","触发的法术的伤害总降 35%"
"Mines Hinder Enemies near them for 2 seconds when they Land","地雷落地时使周围敌人缓速 2 秒"
"20% chance to take 50% less Area Damage from Hits","有 20% 的几率使受到的范围伤害总降 50%"
"Hits have 20% chance to deal 50% more Area Damage","击中有 20% 的几率造成总增 50% 的范围伤害"
"25% chance for Flasks you use to not consume Charges","你使用药剂时有 25% 的几率不消耗次数"
"Arcane Surge grants 10% more Spell Damage to you","秘术增强使你的法术伤害总增 10%"
"15% increased Cooldown Recovery Rate","冷却回复速度加快 15%"
"Hits have 15% chance to deal 50% more Area Damage","击中有 15% 的几率造成总增 50% 的范围伤害"
"40% increased Melee Damage with Hits at Close Range","近战伤害在近距离击中时提高 40%"
"10% chance to create Consecrated Ground on Melee Kill, lasting 4 seconds","近战击败敌人时有 10% 几率创造奉献地面，持续4秒"
"Attacks fire an additional Projectile","攻击可以额外发射 1 个投射物"
"15% increased Damage for each time you've Warcried Recently","近期内你每次使用战吼都使伤害提高 15%"
"Enemies Taunted by your Warcries take 8% increased Damage","被你的战吼嘲讽的敌人受到的伤害提高 8%"
"10% increased Melee Damage for each second you've been affected by a Warcry Buff, up to a maximum of 60%","受到战吼增益效果影响时，你的近战伤害每秒提高 10%，最多 60%"
"+7% to Chaos Resistance","+7% 混沌抗性"
"+13% to Chaos Resistance","+13% 混沌抗性"
"Link Skills have 20% increased Buff Effect if you have Linked to a target Recently","若你近期有羁绊目标，羁绊法术的增益效果提高 20%"
"10% chance for Energy Shield Recharge to start when you Link to a target","与目标产生羁绊时，有 10% 的几率开始能量护盾充能"
"+2 to Level of all Link Skill Gems","所有羁绊技能宝石等级提高 +2"
"20% increased Maximum total Life Recovery per second from Leech","偷取的每秒最大生命总恢复量提高 20%"
"+19% to Chaos Resistance","+19% 混沌抗性"
"30% reduced Elemental Ailment Duration on you while holding a Shield","持盾时你受到的异常状态时间降低 30%"
"+3 to maximum Fortification","护体上限 +3"
"Regenerate 0.1% of Life per second per Fortification","每层护体使你每秒再生 0.1% 生命"
"8% increased Effect of your Marks","你的印记技能的效果提高 8%"
"20% increased Effect of your Marks","你的印记技能的效果提高 20%"
"30% chance to Ignore Stuns while Casting","施法时有 30% 的几率无视眩晕"
"30% increased Mana Regeneration Rate while stationary","静止时魔力再生速度提高 30%"
"Every 4 seconds, Regenerate 15% of Life over one second","每隔 4 秒便在一秒内再生 15% 生命"
"Regenerate 4% of Life per second while on Low Life","低血时每秒再生 4% 生命"
"60% increased Freeze Duration on Enemies","敌人被冰冻的持续时间延长 60%"
"30% increased Damage if you've Shattered an Enemy Recently","若你近期内击碎过敌人，造成的伤害提高 30%"
"25% increased Defences while you have at least four Linked targets","当你拥有至少四个羁绊目标时，防御提高 25%"
"10% increased Movement Speed while you have at least two Linked targets","当你拥有至少两个羁绊目标时，移动速度加快 10%"
"20% increased Buff Effect of your Links for which 50% of Link Duration has Expired","羁绊持续时间已消减50%的羁绊增益效果提高 20%"
"Curses are inflicted on you instead of Linked targets",对羁绊目标造成的诅咒改为由你承受
"Link Skills have 15% increased Skill Effect Duration","羁绊技能的技能效果持续时间延长 15%"
"10% increased Warcry Duration","战吼持续时间延长 10%"
"5% increased Warcry Buff Effect","战吼的增益效果提高 5%"
"8% increased Warcry Buff Effect","战吼的增益效果提高 8%"
"50% increased Stun Threshold","晕眩门槛提高 50%"
"10% of Damage taken from Stunning Hits is Recovered as Life","所受眩晕击中伤害的 10% 回复为生命"
"Marked Enemy grants 20% increased Flask Charges to you","被标记的敌人使你的药剂充能提高 20%"
"5% reduced Mana Cost of Mark Skills","印记技能的魔力消耗降低 5%"
"Mark Skills have 5% increased Cast Speed","印记技能的施法速度加快 5%"
"Mark Skills have 10% increased Cast Speed","印记技能的施法速度加快 10%"
"10% reduced Mana Cost of Mark Skills","印记技能的魔力消耗降低 10%"
"10% increased Attack Speed if you've cast a Mark Spell Recently","若你近期施放过印记法术，攻击速度加快 10%"
"10% increased Movement Speed if you've cast a Mark Spell Recently","移动速度在你近期内施放过印记法术的情况下加快 10%"
"Attack Projectiles Return to you",攻击投射物返回你身边
"16% increased Fire Damage with Attack Skills","攻击技能的火焰伤害提高 16%"
"Recoup 25% of Damage Taken by your Totems as Life","将图腾所受伤害的 25% 吸纳为生命"
"Totems Regenerate 1 Life per second per 4 of your Life Recovery per second from Regeneration","每 4 点的每秒生命再生使你的图腾获得 1 点的每秒生命再生"
"Totems Taunt Enemies around them for 4 seconds when Summoned","图腾被召唤时嘲讽周围敌人 4 秒"
"Non-Unique Jewels cause Small and Notable Passive Skills in a Large Radius to\nalso grant +3 to Strength","非传奇珠宝使大范围内的小型和核心天赋\n同时提供 +3 力量"
"Non-Unique Jewels cause Increases and Reductions to other Damage Types in a Large Radius to be Transformed to apply to Fire Damage",非传奇珠宝使大范围内其他伤害类型的提高和降低转换为作用于火焰伤害
"Enemies you Kill have 5% chance to Explode, dealing 500% of their maximum Life as Fire Damage","被你击败的敌人有 5% 的几率爆炸，造成其生命上限 500% 的火焰伤害"
"Modifiers to Fire Resistance also apply to Cold and Lightning Resistances at 50% of their Value","火焰抗性修正的 50% 也作用于冰霜和闪电抗性"
"Skills from Equipped Body Armour are Supported by Level 20 Fist of War","装备身体护甲的技能受 20 级的战争铁拳辅助"
"Skills from Equipped Body Armour are Supported by Level 30 Ancestral Call","装备身体护甲的技能受 30 级先祖召唤辅助"
"Trigger Level 20 Tawhoa's Chosen when you Attack with\na Non-Vaal Slam or Strike Skill near an Enemy","你在敌人周围使用非瓦尔猛击或打击技能攻击时\n触发 20 级的塔赫亚神选"
"Modifiers to Maximum Fire Resistance also apply to Maximum Cold and Lightning Resistances",火焰抗性上限修正也作用于冰霜和闪电抗性上限
"Every 4 seconds, remove Curses and Elemental Ailments from you","每隔 4 秒，移除你身上的诅咒和元素异常状态"
"Every 4 seconds, Regenerate 100% of Life over one second","每隔 4 秒便在一秒内再生 100% 生命"
"Grants Armour equal to 25% of your Reserved Mana to you and nearby Allies","给予你和周围友军相当于你 25% 保留魔力的护甲"
"If you've Attacked Recently, you and nearby Allies have +25% Chance to Block Attack Damage","若你近期内有进行攻击，你和周围友军攻击伤害格挡几率 +25%"
"If you've Cast a Spell Recently, you and nearby Allies have +25% Chance to Block Spell Damage","若你近期内有释放法术，你和周围友军法术伤害格挡几率 +25%"
"Enemies in your Link Beams have -20% to all Elemental Resistances","你的羁绊光束中的敌人所有元素抗性 -20%"
"Linked Targets and Allies in your Link Beams have +5% to all Maximum Elemental Resistances","羁绊目标和羁绊光束中的友军的所有元素抗性上限 +5%"
"Enemies in your Link Beams cannot apply Elemental Ailments",你的羁绊光束中的敌人不能造成元素异常状态
"Auras from your Skills grant 5% increased Recovery Rate of Life,\nMana and Energy Shield to you and Allies","你技能的光环可使你和友军的生命、\n魔力和能量护盾回复速度提高 5%"
"Grants Level 20 Summon Sentinel of Radiance Skill","获得 20 级的主动技能召唤光辉哨兵"
"20% of Damage from Hits is taken from your Sentinel of Radiance's Life before you","击中伤害的 20% 在你承受之前，由你的光辉哨兵的生命承受"
"Totems Taunt Enemies around them for 2 seconds when Summoned","图腾被召唤时嘲讽周围敌人 2 秒"
"If you've Attacked Recently, you and nearby Allies have +10% Chance to Block Attack Damage","若你近期内有进行攻击，你和周围友军攻击伤害格挡几率 +10%"
"If you've Cast a Spell Recently, you and nearby Allies have +10% Chance to Block Spell Damage","若你近期内有释放法术，你和周围友军法术伤害格挡几率 +10%"
"Auras from your Skills grant 3% increased Recovery Rate of Life,\nMana and Energy Shield to you and Allies","你技能的光环可使你和友军的生命、\n魔力和能量护盾回复速度提高 3%"
"Every 4 seconds, Regenerate 50% of Life over one second","每隔 4 秒便在一秒内再生 50% 生命"
"Damaging Ailments deal damage 5% faster","伤害型异常状态生效速度加快 5%"
"Damaging Ailments deal damage 15% faster","伤害型异常状态生效速度加快 15%"
"Every 10 seconds, gain 30% of Physical Damage\nas Extra Fire Damage for 4 seconds","每 10 秒，在 4 秒内获得等同于\n物理伤害 30% 的额外火焰伤害"
"25% increased Ignite Duration on Enemies","敌人被点燃的持续时间延长 25%"
"25% increased Bleeding Duration","流血持续时间延长 25%"
"Nearby Enemies are Covered in Ash if you haven't moved in the past 2 seconds","若你在过去 2 秒内没有移动，周围敌人灰烬缠身"
"Hits Stun as though dealing 50% more Melee Fire Damage","击中造成相当于近战火焰伤害总增 50% 的晕眩效果"
"Ignites from Stunning Melee Hits deal 20% more Damage","晕眩近战击中造成的点燃伤害总增 20%"
"+10% to Fire Damage over Time Multiplier with Attack Skills","攻击技能的持续火焰伤害加成 +10%"
"Recover 2% of Life when you Ignite a non-Ignited Enemy","生命在你点燃没有被点燃的敌人时恢复 2%"
"Bleeding enemies cannot inflict Bleeding on you",流血的敌人无法对你造成流血
"Ignited enemies cannot Ignite you",被点燃的敌人无法对你造成点燃
"Returning Projectiles have 150% increased Speed","返回的投射物的速度提高 150%"
"+0.2 metres to Melee Strike Range","近战打击范围 +0.2 米"
"+0.3 metres to Melee Strike Range","近战打击范围 +0.3 米"
"Enemies you or your Totems Kill have 5% chance to Explode, dealing 500% of their maximum Life as Fire Damage","被你或你的图腾击败的敌人有 5% 的几率爆炸，造成其生命上限 500% 的火焰伤害"
"+0.4 metres to Melee Strike Range","近战打击范围 +0.4 米"
"+0.1 metres to Melee Strike Range with Swords","剑类近战打击范围 +0.1 米"
"+0.3 metres to Melee Strike Range with Swords","剑类近战打击范围 +0.3 米"
"+0.1 metres to Melee Strike Range","近战打击范围 +0.1 米"
"+0.4 metres to Melee Strike Range while at least 5 Enemies are Nearby","周围至少有 5 个敌人时近战打击范围 +0.4 米"
"Can apply Tinctures to your Equipped Weapons",可以对你装备的武器施加酊剂。
"Flasks adjacent to applied Tincture gain 3 charges when you Hit an Enemy with a Weapon, no more than once every second","用武器击中敌人时，与生效酊剂邻接的药水获得 3 层充能，每秒最多触发一次"
"Flasks adjacent to applied Tincture have 30% increased Effect when used if you've Hit an enemy with a Weapon Recently","若近期用武器击中过敌人，与生效酊剂邻接的药水效果提高 30%"
"Tinctures applied to you have 75% increased Effect per empty Flask Slot","每个空的药水栏位使对你生效的酊剂效果提高 75%"
"Grants Level 20 Barkskin Skill","获得 20 级树皮御体技能"
"10% reduced Duration of Damaging Ailments on you per Bark","每层树皮御体使你受到的伤害异常状态持续时间缩短 10%"
"10% chance to Avoid non-Damaging Ailments on you per Bark below maximum","低于上限的每层树皮御体使你有 10% 的几率避免非伤害异常状态"
"25% increased Maximum Life if you have Equipped Gloves with no Socketed Gems","若装备的手套没有镶嵌宝石，生命上限提高 25%"
"30% increased Movement Speed if you have Equipped Boots with no Socketed Gems","若装备的靴子没有镶嵌宝石，移动速度提高 30%"
"+50% to all Elemental Resistances if you have an Equipped Helmet with no Socketed Gems","若装备的头盔没有镶嵌宝石，+50% 所有元素抗性"
"Defences from Equipped Body Armour are doubled if it has no Socketed Gems",若装备的胸甲没有镶嵌宝石，其防御翻倍
"Rare and Unique Enemies within 120 metres have Minimap Icons","120 米内的稀有和传奇敌人显示小地图标记"
"Your Hits against Marked Enemy cannot be Blocked or Suppressed",你对被标记敌人的击中无法被格挡或压制
"10% increased Quantity of Vivid Wisps found in the Viridian Wildwood","在维里迪安荒林中找到的活性鬼灵数量提高 10%"
"Removes all Mana",移除所有魔力
"50% increased Life Reservation Efficiency of Skills","技能的生命保留效能提高 50%"
"Skills Cost Life instead of Mana",技能消耗的魔力改为消耗生命
"Skills Reserve Life instead of Mana",技能保留的魔力改为保留生命
"-6 Maximum Life per Level","每级 -6 最大生命"
"Removes all Energy Shield",移除所有能量护盾
"Gain Maximum Life instead of Maximum Energy Shield from Equipped Armour Items",装备护甲物品提供的能量护盾上限改为提供生命上限
"Spells you cast yourself gain Added Physical Damage equal to 75% of Life Cost, if Life Cost is not higher than the maximum you could spend","如果生命消耗不高于你能够消耗的最大值，你自己施放的法术附加相当于生命消耗 75% 的物理伤害"
"Grants Level 20 Summon Dark Effigy Skill","获得 20 级召唤黑暗塑像技能"
"Grants Level 20 Pacify Skill","获得 20 级宁心技能"
"Grants Level 20 Penance Mark Skill","获得 20 级忏悔印记技能"
"Grants Level 20 Affliction Skill","获得 20 级折磨技能"
"Enemies Pacified by you take 20% increased Damage","被你止心的敌人受到的伤害提高 20%"
"Minions affected by Affliction have Onslaught",受到折磨影响的召唤生物获得猛攻
"Phantasms from Penance Mark grant 50% increased Flask Charges","忏悔印记的幻灵提供的药剂充能提高 50%"
"Phantasms from Penance Mark have a 50% chance to grant a Vaal Soul when Killed","忏悔印记的幻灵被击败时有 50% 的几率产生一个瓦尔之灵"
"Enemies display their Monster Category",敌人会显示怪物类型
"Grants Level 20 Ravenous Skill","获得 20 级贪噬技能"
"10% increased Quantity of Wild Wisps found in the Viridian Wildwood","在维里迪安荒林中找到的狂野鬼灵数量提高 10%"
"5% increased Character Size","角色体型增大 5%"
"Equip a Wildwood Rucksack which has 20 Inventory Slots","装备一个荒林行囊，拥有 20 个物品栏位"
"Your Warcries open Chests",你的战吼能打开箱子
"Your Warcries attempt to shake extra items from Corpses",你的战吼会尝试从灵柩中震出额外物品
"10% increased Quantity of Primal Wisps found in the Viridian Wildwood","在维里迪安荒林中找到的原始鬼灵数量提高 10%"
"Action Speed cannot be modified to below Base Value",你的行动速度无法被减速至基础以下
"Movement Speed cannot be modified to below Base Value",你的移动速度加成不会让你减速至基础速度以下
"Minions deal 10% more Damage","召唤生物造成的伤害总增 10%"
"1% of Damage Dealt by your Minions is Leeched to you as Life","召唤生物造成伤害的 1% 转化为你的生命偷取"
"Minions gain 40% of Maximum Life as Extra Maximum Energy Shield","召唤生物获得等同 40% 最大生命的额外能量护盾"
"100% increased Critical Strike Chance against Enemies that are on Full Life","对满血敌人的暴击几率提高 100%"
"Warcries no longer Exert Attacks\nWarcries also grant their buffs to nearby allies","战吼不再增助攻击\n战吼还会为附近的友军提供增益"
"+8% Chance to Block Spell Damage while wielding a Staff","持长杖时法术伤害格挡几率 +8%"
"+3% Elemental Resistances while holding a Shield","持盾牌时 +3% 元素抗性"
"+5% Elemental Resistances while holding a Shield","持盾牌时 +5% 元素抗性"
"Staff Attacks deal 16% increased Damage with Hits and Ailments","长杖攻击造成的击中和异常状态伤害提高 16%"
"Gain 1 Rage on Hit with Axes","斧类击中时获得 1 点怒火"
"1.5% of Physical Attack Damage Leeched as Life","物理攻击伤害的 1.5% 会转化为生命偷取"
"+8% to Lightning Resistance","+8% 闪电抗性"
"+8% to Cold Resistance","+8% 冰霜抗性"
"20% increased Spell Critical Strike Chance","法术暴击几率提高 20%"
"30% increased Spell Critical Strike Chance","法术暴击几率提高 30%"
"10% increased Spell Critical Strike Chance","法术暴击几率提高 10%"
"Hits have 35% chance to ignore Enemy Physical Damage Reduction","击中有 35% 的几率忽略敌方怪物的物理伤害减免"
"+10% Chance to Block Attack Damage while holding a Shield","攻击伤害格挡率在持盾牌时 +10%"
"25% increased Spell Critical Strike Chance","法术暴击几率提高 25%"
"60% increased Spell Critical Strike Chance","法术暴击几率提高 60%"
"+8% Chance to Block Attack Damage while Dual Wielding","双持时攻击伤害格挡几率 +8%"
"Life Leech from Melee Damage is Instant\nCannot Recover Life other than from Leech","近战伤害的生命偷取立即生效\n无法通过非偷取途径回复生命"
"40% increased Totem Life","图腾的生命提高 40%"
"Totems have 40% additional Physical Damage Reduction","图腾有 40% 额外物理伤害减免"
"50% increased Spell Critical Strike Chance","法术暴击几率提高 50%"
"Hits have 30% chance to ignore Enemy Physical Damage Reduction","击中有 30% 的几率忽略敌方怪物的物理伤害减免"
"Hits have 10% chance to ignore Enemy Physical Damage Reduction","击中有 10% 的几率忽略敌方怪物的物理伤害减免"
"10% chance to Aggravate Bleeding on targets you Hit with Attacks","攻击击中有 10% 的几率使目标身上的流血效果变为恶性"
"40% increased Maximum total Life Recovery per second from Leech","偷取的每秒最大生命总恢复量提高 40%"
"40% increased Maximum total Mana Recovery per second from Leech","偷取的每秒最大魔力总恢复量提高 40%"
"Gain 1 Rage on Melee Hit","近战击中时获得 1 点怒火"
"Inherent loss of Rage is 10% slower","怒火固有损耗减慢 10%"
"+2 to Maximum Rage","怒火上限 +2"
"Inherent loss of Rage is 8% slower","怒火固有损耗减慢 8%"
"Every Rage also grants 1% increased Armour","每一点怒火还会使护甲提高 1"
"Gain 3 Rage when Hit by an Enemy","被敌人击中时获得 3 点怒火"
"20% reduced Cost of Attacks while you have at least 20 Rage","拥有至少 20 点怒火时，攻击的消耗降低 20%"
"+3 to Maximum Rage","怒火上限 +3"
"Inherent Rage Loss starts 1 second later","固有的怒火损失延迟 1 秒开始"
"Gain 2 Rage on Melee Hit","近战击中时获得 2 点怒火"
"15% of Armour also applies to Chaos Damage taken from Hits",对击中时受到的混沌伤害施加15%的护甲效果
"1% additional Elemental Damage Reduction per Endurance Charge","每个耐力球使元素伤害额外降低 1%"
"Gain 1 Rage on Attack Hit","攻击击中时获得 1 点怒火"
"Warcries Exert twice as many Attacks",战吼增助的攻击次数翻倍
"50% increased Rage Effect","怒火效果提高 50%"
"Inherent Rage Loss starts 2 seconds later","固有的怒火损失延迟 2 秒开始"
"Every Rage also grants 1% increased Attack Speed","每一点怒火还会使攻击速度加快 1%"
"Warcries have infinite Power",战吼的威力值无限
"Maximum Effect of Shock is 2% increased Damage taken","最大感电效果使受到的伤害提高 2%"
"You can apply up to 50 Shocks to each Enemy","你可以对每个敌人施加最多 50 次感电"
"Enemies you Freeze remain Frozen for at least 2 seconds","被你冻结的敌人至少维持冻结状态 2 秒"
"Hits that fail to Freeze due to insufficient Freeze Duration inflict Hoarfrost",冻结时间不足而未能造成冻结的击中会造成白霜
"Lose 1 Bark when Hit by Enemy Spell Damage","受到敌人的法术击中伤害时失去 1 层树皮御体"
"Prevent +2% of Suppressed Spell Damage per Bark below maximum","低于上限的每层树皮御体使被压制的法术伤害阻挡量 +2%"
"-15 Fire, Cold and Lightning Damage taken from Spell Hits per Bark","每层树皮御体使受到法术击中的火焰，冰霜和闪电伤害 -15"
"You can inflict an additional Scorch on each Enemy",你可以对敌人额外施加一层烧灼
"Hits that would Ignite instead Scorch",击中造成的点燃改为造成烧灼
"Gain 1 Unbound Fury when you inflict an Elemental Ailment with a Hit on an Enemy, no more than once every 0.2 seconds for each type of Ailment\nCannot gain Unbound Fury while Unbound","击中对敌人造成元素异常状态时，获得 1 点不羁狂怒，每种异常状态类型每 0.2 秒只能触发一次\n不羁期间无法获得不羁狂怒"
"80% more Elemental Damage while Unbound","不羁期间，元素伤害总增 80%"
"Your Hits always inflict Freeze, Shock and Ignite while Unbound",不羁期间，你的击中始终造成冻结、感电和点燃
"Grants Level 20 Unbound Avatar Skill","获得 20 级不羁化身技能"
"Tinctures applied to you have 10% increased Effect","对你生效的酊剂效果提高 10%"
"You can have an additional Tincture active",你可以额外激活一种酊剂
"Tinctures applied to you have 30% less Mana Burn rate","对你生效的酊剂的魔力燃烧速度总降 30%"
"Tincture Effects Linger on you for 0.5 seconds per Mana Burn on you when the Tincture was deactivated, up to a maximum of 6 seconds","酊剂失效后，每层魔力燃烧使其效果在你身上持续 0.5 秒，最多 6 秒"
"Projectiles gain Damage as they travel farther, dealing up\nto 30% more Damage with Hits and Ailments","投射物的伤害随穿越的距离而提高，\n造成的击中和异常状态伤害最多提高 30%"
"Gain a Frenzy Charge each second while Moving",移动时每秒获得一个狂怒球
"5% more Accuracy Rating per Frenzy Charge","每个狂怒球使命中值总增 5%"
"Gain 1 Gale Force when you use a Skill\n10% increased Effect of Tailwind on you per Gale Force","你使用技能时获得 1 个飓风之力\n每个飓风之力使你身上的提速尾流效果提高 10%"
"4% less Damage taken per Gale Force","每个飓风之力都使受到的伤害总降 4%"
"+3% Chance to Block Attack Damage","+3% 攻击伤害格挡几率"
"Bleeding Enemies you Kill Explode, dealing 20% of\ntheir Maximum Life as Physical Damage","击败流血的敌人时产生爆炸，造成等同其 20% 最大生命的物理伤害"
"Bleeding you inflict is Aggravated",你造成的流血为恶性
"20% of Leech is Instant while wielding a Claw","装备爪类武器时，20% 的偷取立即生效"
"20% more Area of Effect while wielding a Mace or Sceptre","装备锤或短杖时，效果范围总增 20%"
"25% more Accuracy Rating while wielding a Sword","装备剑类武器时，命中值总增 25%"
"20% more Critical Strike Chance while wielding a Dagger","装备匕首时，暴击几率总增 20%"
"30% more Damage with Hits and Ailments against Enemies that are on Low Life while you are wielding an Axe","装备斧类武器时，对低血敌人造成的击中和异常状态伤害总增 30%"
"Gain 50% Chance to Block from Equipped Shield instead of the Shield's value","装备盾牌的格挡几率为 50%，不使用盾牌的数值"
"Inherent Bonuses from Dual Wielding are doubled",双持的固有加成翻倍
"Retaliation Skills become Usable for an additional 2 seconds","反击技能的可使用时间额外延长 2 秒"
"50% chance for used Retaliation Skills to remain Usable and not consume a Cooldown Use","使用的反击技能有 50% 的几率仍可使用，并且不消耗冷却使用次数"
"Chance to Block Attack or Spell Damage is Lucky if you've Blocked Recently",若近期格挡过，格挡攻击或法术伤害的几率特别幸运
"Deal 1% more Damage with Hits and Ailments to Rare and Unique Enemies for each second they've ever been in your Presence, up to a maximum of 100%","稀有和传奇怪物每在场一秒，对其造成的击中和异常状态伤害总增 1%，最多 100%"
"You have 15 Fortification","你有 15 层护体"
"Nearby Allies count as having Fortification equal to yours",周围友军视作拥有与你相等的护体
"When you leave your Banner's Area, recover 30% of the Valour consumed for that Banner","当你离开自己的旗帜范围时，恢复该旗帜消耗胆魄的 30%"
"You and Allies near your Banner Regenerate 0.1% of Life per second for each Valour consumed for that Banner","旗帜每消耗一点胆魄，你和旗帜周围的友军每秒再生 0.1% 的生命"
"Attack Damage Penetrates 8% of Enemy Elemental Resistances","攻击伤害穿透敌人 8% 的元素抗性"
"Gain a Frenzy Charge every 3 seconds while Moving","移动时每 3 秒获得一个狂怒球"
"25% chance to Aggravate Bleeding on targets you Hit with Attacks","攻击击中有 25% 的几率使目标身上的流血效果变为恶性"
"Deal 1% more Damage with Hits and Ailments to Rare and Unique Enemies for every 2 seconds they've ever been in your Presence, up to a maximum of 50%","稀有和传奇怪物每在场 2 秒，对其造成的击中和异常状态伤害总增 1%，最多 50%"
"Damage over Time Multiplier for Ailments is equal to Critical Strike Multiplier\nCritical Strikes do not deal extra Damage\nNon-Critical Strikes cannot inflict Ailments","异常状态的持续伤害加成等同于暴击加成\n暴击不造成额外伤害\n非暴击无法造成异常状态"
"You can inflict Bleeding on an Enemy up to 8 times\nYour Bleeding does not deal extra Damage while the Enemy is moving and cannot be Aggravated\n50% less Damage with Bleeding","你可以对 1 个敌人造成最多 8 次流血\n当敌人移动时，你的流血无法造成额外伤害\n流血伤害总降 50%"
"8% reduced Mana Cost of Attacks","攻击的魔力消耗降低 8%"
"15% reduced Mana Cost of Attacks","攻击的魔力消耗降低 15%"
"Attack Skills Cost Life instead of 10% of Mana Cost","攻击技能消耗魔力的 10% 改为消耗生命"
"30% increased Maximum total Life Recovery per second from Leech","偷取的每秒最大生命总恢复量提高 30%"
"+8% Chance to Block Spell Damage while Dual Wielding","双持时法术伤害格挡几率 +8%"
"+4% Chance to Block Spell Damage while wielding a Staff","持长杖时法术伤害格挡几率 +4%"
"15% increased Area of Effect while wielding a Staff","持长杖时效果区域扩大 15%"
"25% chance to gain a Power Charge when you Block Spell Damage","格挡法术伤害时有 25% 的几率获得暴击球"
"+10% Chance to Block Spell Damage while holding a Shield","持盾时法术伤害格挡几率 +10%"
"25% increased Spell Damage while holding a Shield","法术伤害在持盾牌时提高 25%"
"25% reduced Elemental Ailment Duration on you while holding a Shield","持盾时你受到的异常状态时间降低 25%"
"100% increased Stun Duration against Enemies that are on Full Life","对满血敌人的晕眩时间延长 100%"
"+3% to maximum Chance to Block Spell Damage","+3% 法术伤害格挡几率上限"
